Current_connection,City,Region,Nationality,Gender,Exact_Age,Connection,Segment,Performance,Preference,TRIM_Index,Communication,Communication,Proposition,Sales_Experience,Opt_inout,Network_Satisfaction,Customer_Support,Billing_Payment,Website_performance,Mobileapp_satisfaction,Performance_SNS_Promotions
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,45,PostpaidData,Data,4,4,100,9,1,1,,1,1,,0,,,
Mobily,AR RIYADH,Central,Nationals,Male,20,PostpaidData,Data,4,4,100,5,0,1,,1,1,,1,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,32,PostpaidData,Data,4,4,100,6,0,0,,,0,1,0,,,
Mobily,JEDDAH,Western,Nationals,Male,35,PrepaidData,Data,4,3,75,5,0,1,,1,1,,0,,,1
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,22,PostpaidData,Data,3,3,50,7,0,0,,1,0,1,0,,0,0
Mobily,KHAMIS MUSHAYT,South,Nationals,Male,35,PostpaidData,Data,5,4,125,7,0,0,,1,0,1,0,0,0,
Mobily,AR RIYADH,Central,Expat Arabs,Female,30,PostpaidData,Data,4,4,100,8,0,0,,0,1,0,1,,,0
Mobily,SAKAKA,Northern,Nationals,Male,55,PostpaidData,Data,3,2,25,3,0,0,,0,0,,,,0,
Mobily,Other,Others,Expat Arabs,Male,32,PostpaidData,Data,5,5,150,10,1,1,,1,1,,1,1,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,30,PostpaidData,Data,5,5,150,10,1,1,,1,1,,1,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,19,PostpaidData,Data,3,5,100,5,0,0,,0,1,,0,,0,
Mobily,Other,Others,Nationals,Male,24,PostpaidData,Data,3,5,100,8,0,1,,0,1,,1,0,1,1
Mobily,JEDDAH,Western,Nationals,Female,48,PostpaidData,Data,5,3,100,10,1,1,,1,1,1,1,,1,
Mobily,JEDDAH,Western,Expat Asians,Female,41,PostpaidData,Data,3,3,50,6,0,0,,0,0,,0,0,0,
Mobily,AD DAMMAM,Eastern,Expat Asians,Male,28,PrepaidData,Data,3,3,50,10,1,1,1,1,1,1,1,1,,
Mobily,AL KHUBAR,Eastern,Expat Asians,Male,42,PostpaidData,Data,4,,50,7,0,0,,0,0,0,0,,0,
Mobily,AD DAMMAM,Eastern,Expat Asians,Male,37,PostpaidData,Data,2,2,0,5,0,0,,0,0,0,0,0,,0
Mobily,Other,Others,Expat Arabs,Male,60,PostpaidData,Data,5,5,150,8,0,1,,1,1,,0,0,,
Mobily,AT TAIF,Western,Expat Arabs,Female,24,PostpaidData,Data,3,3,50,5,0,0,,0,0,,1,1,,1
Mobily,AD DAMMAM,Eastern,Expat Arabs,Male,39,PostpaidData,Data,5,5,150,10,1,1,,1,1,,,,,
Mobily,AR RIYADH,Central,Expat Arabs,Male,45,PostpaidData,Data,5,4,125,,,1,,1,1,,1,1,1,
Mobily,ABHA,South,Expat Arabs,Female,35,PostpaidData,Data,3,3,50,6,0,0,,0,0,,0,,,
Mobily,AR RIYADH,Central,Expat Arabs,Male,40,PostpaidData,Data,3,1,0,3,0,0,,1,0,1,0,,0,
Mobily,AR RIYADH,Central,Expat Arabs,Male,30,PostpaidData,Data,5,5,150,10,1,1,,1,1,,1,,,
Mobily,JEDDAH,Western,Expat Arabs,Male,32,PostpaidData,Data,5,5,150,9,1,1,,1,1,,1,0,1,1
Mobily,JEDDAH,Western,Expat Arabs,Male,32,PostpaidData,Data,4,3,75,8,0,0,,0,0,,0,0,0,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Expat Arabs,Male,30,PostpaidData,Data,4,1,25,6,0,0,,0,0,,,0,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Expat Arabs,Female,33,PrepaidData,Data,3,4,75,9,1,0,,1,0,,0,1,,1
Mobily,HAIL,Northern,Expat Arabs,Male,45,PostpaidData,Data,4,4,100,8,0,1,,0,0,,0,,,
Mobily,JEDDAH,Western,Expat Arabs,Male,32,PrepaidData,Data,5,4,125,10,1,1,,1,1,1,1,1,,1
Mobily,Other,Others,Expat Arabs,Male,26,PostpaidData,Data,3,2,25,0,0,1,,0,0,,0,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Expat Arabs,Male,30,PostpaidData,Data,2,2,0,3,0,0,,0,0,,0,0,,0
Mobily,AR RIYADH,Central,Expat Arabs,Male,41,PostpaidData,Data,4,5,125,9,1,0,,1,1,0,0,0,0,
Mobily,JEDDAH,Western,Expat Arabs,Male,29,PostpaidData,Data,5,5,150,0,0,0,,0,0,1,1,0,1,
Mobily,AL JUBAIL,Eastern,Expat Arabs,Male,39,PostpaidData,Data,5,5,150,2,0,1,,1,1,,0,1,,
Mobily,JEDDAH,Western,Expat Arabs,Female,35,PrepaidData,Data,3,4,75,7,0,1,,0,0,,1,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Expat Arabs,Male,34,PostpaidData,Data,4,4,100,,,1,,1,1,,,0,,
Mobily,AR RIYADH,Central,Expat Arabs,Male,37,PostpaidData,Data,5,4,125,10,1,1,,1,1,,1,,,
STC,TABUK,Northern,Nationals,Male,40,PostpaidData,Data,4,3,75,7,,,,,0,1,,,1,
STC,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,24,PrepaidData,Data,3,2,25,10,,,,,0,,0,1,1,
STC,ABHA,South,Nationals,Male,35,PostpaidData,Data,3,1,0,7,,,,,0,,0,,,
STC,AR RIYADH,Central,Expat Arabs,Male,45,PostpaidData,Data,3,1,0,7,,,,,1,,1,1,0,
STC,JEDDAH,Western,Expat Arabs,Female,21,PrepaidData,Data,5,4,125,10,,,,,0,,1,1,1,0
STC,JEDDAH,Western,Nationals,Female,37,PostpaidData,Data,1,1,-50,10,,,,,0,0,1,,0,
STC,AR RIYADH,Central,Expat Arabs,Female,29,PrepaidData,Data,4,3,75,10,,,,,1,,1,,,
STC,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,55,PostpaidData,Data,1,4,25,10,,,,,0,1,0,,,
STC,BUQAYQ,Eastern,Nationals,Male,40,PostpaidData,Data,1,1,-50,3,,,,,0,0,0,0,0,
STC,AR RASS,Central,Expat Arabs,Male,21,PrepaidData,Data,4,4,100,7,,,,,0,1,0,,0,1
STC,NAJRAN,South,Nationals,Male,17,PostpaidData,Data,5,5,150,5,,,,,1,0,0,0,0,
STC,JEDDAH,Western,Nationals,Male,30,PostpaidData,Data,2,5,75,6,,,,,0,1,0,0,1,0
STC,TABUK,Northern,Nationals,Male,22,PostpaidData,Data,4,5,125,10,,,,,1,1,1,1,1,
STC,KHAMIS MUSHAYT,South,Nationals,Female,25,PostpaidData,Data,3,2,25,9,,,,,0,,1,1,0,
STC,JEDDAH,Western,Nationals,Male,51,PostpaidData,Data,5,5,150,8,,,,,1,1,0,,0,
STC,Other,Others,Nationals,Male,43,PostpaidData,Data,2,2,0,7,,,,,1,,1,1,,
STC,AR'AR,Northern,Nationals,Female,26,PostpaidData,Data,4,4,100,,,,,,1,,1,,1,
STC,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,23,PrepaidData,Data,4,4,100,9,,,,,0,1,0,1,,
STC,AR RIYADH,Central,Nationals,Female,18,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Nationals,Male,50,PostpaidData,Data,2,3,25,0,,,,,0,,0,,0,
STC,AR RIYADH,Central,Expat Arabs,Male,35,PostpaidData,Data,5,5,150,10,,,,,1,1,1,1,1,
STC,AR RIYADH,Central,Nationals,Female,17,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,29,PrepaidData,Data,4,4,100,10,,,,,1,,1,0,1,
STC,BURAYDAH,Central,Expat Arabs,Male,36,PostpaidData,Data,5,4,125,10,,,,,1,,1,,,1
STC,Other,Others,Expat Arabs,Female,39,PrepaidData,Data,4,4,100,10,,,,,0,0,1,1,1,0
STC,ABHA,South,Nationals,Male,25,PostpaidData,Data,4,3,75,8,,,,,0,,0,0,0,0
STC,JEDDAH,Western,Expat Arabs,Male,52,PostpaidData,Data,4,5,125,10,,,,,0,,0,,,
STC,AR RIYADH,Central,Expat Arabs,Female,37,PrepaidData,Data,5,3,100,9,,,,,1,,1,,1,
STC,AR RIYADH,Central,Expat Arabs,Male,32,PrepaidData,Data,4,4,100,9,,,,,1,,1,,,
STC,JEDDAH,Western,Nationals,Male,50,PostpaidData,Data,3,4,75,8,,,,,0,,0,0,0,
STC,AR RIYADH,Central,Nationals,Male,38,PrepaidData,Data,5,3,100,8,,,,,0,,1,,,
STC,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,27,PrepaidData,Data,2,3,25,9,,,,,1,,1,,1,
STC,Other,Others,Nationals,Female,31,PostpaidData,Data,5,5,150,10,,,,,1,,1,1,,
STC,KHAMIS MUSHAYT,South,Nationals,Male,18,PostpaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,Other,Others,Nationals,Female,48,PostpaidData,Data,3,5,100,9,,,,,1,,1,,,
STC,ABHA,South,Expat Arabs,Female,40,PrepaidData,Data,5,5,150,10,,,,,1,,0,,,
STC,AR RIYADH,Central,Nationals,Female,22,PostpaidData,Data,4,4,100,8,,,,,1,,1,,,
STC,AR RIYADH,Central,Nationals,Male,63,PostpaidData,Data,4,4,100,5,,,,,0,0,0,0,0,
STC,ABHA,South,Expat Arabs,Female,45,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,Other,Others,Expat Arabs,Male,29,PrepaidData,Data,4,4,100,9,,,,,1,,0,,,
STC,AR RIYADH,Central,Nationals,Female,20,PrepaidData,Data,5,5,150,8,,,,,0,,1,,,
STC,AR RIYADH,Central,Expat Arabs,Male,32,PrepaidData,Data,5,5,150,8,,,,,1,,0,,,
STC,AR RIYADH,Central,Expat Arabs,Male,45,PrepaidData,Data,5,5,150,8,,,,,0,,0,,,
STC,JIZAN,South,Nationals,Male,38,PostpaidData,Data,1,2,-25,10,,,,,0,0,1,,,
STC,AR RIYADH,Central,Expat Arabs,Male,29,PostpaidData,Data,5,5,150,10,,,,,1,1,1,1,1,
STC,AR RIYADH,Central,Nationals,Male,50,PostpaidData,Data,2,2,0,10,,,,,1,1,0,0,,
STC,KHAMIS MUSHAYT,South,Nationals,Male,17,PostpaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,SAKAKA,Northern,Expat Arabs,Male,30,PrepaidData,Data,5,5,150,10,,,,,1,,1,,1,
STC,AR RIYADH,Central,Nationals,Female,20,PrepaidData,Data,5,1,50,10,,,,,1,,0,,,
STC,AL KHUBAR,Eastern,Nationals,Female,59,PostpaidData,Data,4,1,25,9,,,,,1,1,1,1,,
STC,AR RIYADH,Central,Nationals,Female,16,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Expat Arabs,Male,46,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,BURAYDAH,Central,Nationals,Male,55,PrepaidData,Data,3,3,50,6,,,,,0,,1,,1,
STC,AR RIYADH,Central,Nationals,Female,18,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AD DAMMAM,Eastern,Nationals,Female,23,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Nationals,Female,22,PostpaidData,Data,5,5,150,9,,,,,1,1,1,1,1,
STC,Other,Others,Expat Asians,Male,45,PrepaidData,Data,4,3,75,10,,,,,0,,0,,,
STC,AR RIYADH,Central,Expat Arabs,Male,48,PrepaidData,Data,4,5,125,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Nationals,Female,40,PostpaidData,Data,5,1,50,10,,,,,1,,1,,,
STC,JEDDAH,Western,Nationals,Male,39,PostpaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Expat Arabs,Male,55,PostpaidData,Data,2,5,75,10,,,,,1,,0,,1,
STC,AR RIYADH,Central,Nationals,Male,25,PostpaidData,Data,5,1,50,8,,,,,0,,0,,,
STC,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,31,PostpaidData,Data,2,1,-25,5,,,,,0,,0,0,0,0
STC,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,43,PrepaidData,Data,2,3,25,2,,,,,0,,0,1,0,
STC,AD DAMMAM,Eastern,Nationals,Male,40,PostpaidData,Data,3,2,25,7,,,,,0,,0,,0,
STC,JEDDAH,Western,Expat Arabs,Female,34,PostpaidData,Data,3,5,100,6,,,,,0,,0,1,0,
STC,AL QATIF,Eastern,Nationals,Male,39,PostpaidData,Data,4,3,75,8,,,,,0,1,0,1,,
STC,JEDDAH,Western,Expat Arabs,Male,28,PostpaidData,Data,5,5,150,10,,,,,1,,1,,1,
STC,JEDDAH,Western,Expat Arabs,Male,38,PrepaidData,Data,4,4,100,3,,,,,0,0,0,,0,0
STC,HAIL,Northern,Expat Arabs,Male,40,PrepaidData,Data,4,5,125,10,,,,,1,,1,,,
STC,JEDDAH,Western,Expat Arabs,Male,45,PrepaidData,Data,5,5,150,10,,,,,1,,1,1,1,
STC,Other,Others,Nationals,Male,27,PrepaidData,Data,5,5,150,10,,,,,1,1,1,,1,1
STC,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,37,PrepaidData,Data,4,,50,10,,,,,1,,1,,1,1
STC,JEDDAH,Western,Nationals,Male,40,PostpaidData,Data,3,4,75,8,,,,,1,1,0,,1,
STC,AR RIYADH,Central,Expat Arabs,Female,25,PostpaidData,Data,2,5,75,10,,,,,1,,1,,,
STC,JIZAN,South,Nationals,Male,25,PostpaidData,Data,3,3,50,7,,,,,0,1,0,,0,
STC,AR RIYADH,Central,Expat Arabs,Female,40,PrepaidData,Data,5,5,150,7,,,,,1,,1,,,1
STC,Other,Others,Nationals,Male,40,PrepaidData,Data,4,4,100,,,,,,1,1,1,1,,
STC,AR RIYADH,Central,Nationals,Female,42,PostpaidData,Data,5,4,125,9,,,,,1,1,0,0,0,
STC,AR RIYADH,Central,Nationals,Male,48,PostpaidData,Data,3,4,75,9,,,,,1,,1,,,
STC,AR RIYADH,Central,Expat Arabs,Female,45,PrepaidData,Data,4,4,100,10,,,,,1,,1,1,,1
STC,AL JUBAIL,Eastern,Nationals,Male,20,PrepaidData,Data,2,2,0,5,,,,,0,0,0,0,0,
STC,AR RIYADH,Central,Nationals,Male,30,PrepaidData,Data,3,4,75,5,,,,,0,0,0,0,,
STC,AR RIYADH,Central,Nationals,Female,18,PrepaidData,Data,4,4,100,10,,,,,1,,1,,,1
STC,AR RIYADH,Central,Nationals,Female,36,PostpaidData,Data,3,1,0,9,,,,,0,0,0,1,1,
STC,KHAMIS MUSHAYT,South,Nationals,Male,45,PrepaidData,Data,3,5,100,5,,,,,0,1,0,1,,0
STC,Other,Others,Nationals,Female,35,PostpaidData,Data,3,3,50,10,,,,,1,,1,,1,
STC,AR RIYADH,Central,Nationals,Male,54,PostpaidData,Data,3,4,75,,,,,,0,,0,0,0,
STC,ABHA,South,Nationals,Male,47,PrepaidData,Data,2,2,0,8,,,,,0,,0,,,
STC,AR RIYADH,Central,Expat Arabs,Male,27,PrepaidData,Data,3,3,50,10,,,,,0,0,0,1,1,0
STC,AR RIYADH,Central,Nationals,Female,35,PostpaidData,Data,3,4,75,,,,,,0,0,0,,0,
STC,AR RIYADH,Central,Nationals,Female,50,PostpaidData,Data,3,5,100,8,,,,,1,,0,1,,0
STC,Other,Others,Nationals,Male,31,PrepaidData,Data,2,3,25,2,,,,,0,0,0,0,0,
STC,AR RIYADH,Central,Nationals,Male,59,PostpaidData,Data,3,3,50,6,,,,,0,,0,,0,
STC,AR RIYADH,Central,Nationals,Male,45,PostpaidData,Data,4,3,75,8,,,,,0,,0,,,
STC,AR RIYADH,Central,Nationals,Male,,PostpaidData,Data,1,1,-50,,,,,,0,1,0,0,0,
STC,Other,Others,Nationals,Female,30,PrepaidData,Data,3,4,75,10,,,,,1,,1,,1,1
STC,Other,Others,Nationals,Male,27,PostpaidData,Data,4,4,100,7,,,,,1,1,1,0,1,
STC,AR RIYADH,Central,Expat Arabs,Female,32,PrepaidData,Data,4,4,100,7,,,,,1,1,0,1,1,
STC,AR RIYADH,Central,Nationals,Male,30,PostpaidData,Data,4,4,100,9,,,,,1,1,1,,,
STC,JEDDAH,Western,Expat Arabs,Female,45,PrepaidData,Data,4,5,125,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Nationals,Female,20,PrepaidData,Data,5,5,150,9,,,,,0,,1,,,
STC,JEDDAH,Western,Nationals,Female,30,PrepaidData,Data,5,5,150,10,,,,,0,,0,,,
STC,AR RIYADH,Central,Expat Arabs,Male,50,PostpaidData,Data,4,5,125,9,,,,,1,,1,1,,
STC,AR RIYADH,Central,Expat Arabs,Male,45,PrepaidData,Data,3,4,75,7,,,,,0,,0,0,,0
STC,AR RIYADH,Central,Expat Arabs,Male,45,PrepaidData,Data,5,5,150,10,,,,,1,1,1,1,1,
STC,TABUK,Northern,Nationals,Male,28,PostpaidData,Data,4,5,125,10,,,,,1,1,0,,1,1
STC,JEDDAH,Western,Expat Arabs,Male,49,PostpaidData,Data,1,1,-50,5,,,,,0,,0,,,
STC,Other,Others,Expat Arabs,Male,40,PostpaidData,Data,4,4,100,7,,,,,1,0,0,0,,
STC,AL KHARJ,Central,Expat Arabs,Male,45,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,ADH DHAHRAN,Eastern,Nationals,Male,27,PrepaidData,Data,3,3,50,8,,,,,0,,1,0,,
STC,AR RIYADH,Central,Expat Arabs,Male,35,PrepaidData,Data,5,4,125,10,,,,,0,,0,,,
STC,AR RIYADH,Central,Expat Arabs,Male,59,PrepaidData,Data,5,4,125,10,,,,,1,1,1,1,1,1
STC,ABHA,South,Nationals,Male,35,PostpaidData,Data,5,5,150,10,,,,,1,1,1,1,1,1
STC,AR RIYADH,Central,Nationals,Female,18,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AT TAIF,Western,Nationals,Male,38,PrepaidData,Data,5,4,125,10,,,,,1,,0,,,
STC,KHAMIS MUSHAYT,South,Nationals,Male,17,PostpaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,Other,Others,Nationals,Female,31,PrepaidData,Data,5,5,150,10,,,,,1,,1,,1,
STC,AR RIYADH,Central,Nationals,Male,50,PrepaidData,Data,2,2,0,0,,,,,0,,1,,1,
STC,AR RIYADH,Central,Nationals,Female,20,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,JEDDAH,Western,Expat Arabs,Female,40,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AD DAMMAM,Eastern,Expat Arabs,Male,45,PrepaidData,Data,5,5,150,10,,,,,1,1,1,1,,0
STC,AD DAMMAM,Eastern,Nationals,Male,40,PrepaidData,Data,3,2,25,5,,,,,0,,0,,,
STC,AT TAIF,Western,Nationals,Male,60,PrepaidData,Data,3,2,25,7,,,,,0,,0,0,0,
STC,AR RIYADH,Central,Expat Arabs,Female,18,PrepaidData,Data,5,5,150,10,,,,,1,,1,1,1,
STC,AR RIYADH,Central,Nationals,Female,22,PostpaidData,Data,4,5,125,9,,,,,1,,1,,,
STC,JEDDAH,Western,Nationals,Male,70,PostpaidData,Data,1,1,-50,0,,,,,0,,0,,,
STC,AR RIYADH,Central,Expat Arabs,Male,28,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Expat Arabs,Female,28,PostpaidData,Data,4,5,125,8,,,,,0,,1,,,
STC,AR RIYADH,Central,Expat Arabs,Male,32,PrepaidData,Data,4,4,100,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Nationals,Female,18,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Nationals,Female,19,PrepaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Expat Arabs,Female,24,PrepaidData,Data,4,5,125,9,,,,,1,,1,,1,
STC,AR RIYADH,Central,Expat Arabs,Female,27,PrepaidData,Data,3,4,75,7,,,,,0,,0,,1,
STC,AR RIYADH,Central,Expat Arabs,Female,30,PrepaidData,Data,4,4,100,10,,,,,1,,0,,,
STC,AR RIYADH,Central,Nationals,Female,20,PrepaidData,Data,5,5,150,10,,,,,0,,1,,,
STC,AR RIYADH,Central,Nationals,Female,20,PrepaidData,Data,5,5,150,10,,,,,1,,0,,,
STC,Other,Others,Nationals,Female,23,PostpaidData,Data,5,4,125,10,,,,,1,1,1,1,1,1
STC,AR RIYADH,Central,Nationals,Male,45,PostpaidData,Data,3,1,0,5,,,,,0,,0,,1,
STC,KHAMIS MUSHAYT,South,Nationals,Female,24,PostpaidData,Data,3,3,50,8,,,,,0,,1,,,
STC,AR RIYADH,Central,Nationals,Female,40,PostpaidData,Data,4,,50,8,,,,,1,,1,,,
STC,Other,Others,Expat Arabs,Female,25,PostpaidData,Data,2,2,0,0,,,,,0,,1,1,,
STC,Other,Others,Expat Arabs,Male,65,PostpaidData,Data,5,5,150,5,,,,,0,,0,,,
STC,JEDDAH,Western,Expat Arabs,Female,35,PrepaidData,Data,2,2,0,8,,,,,1,,0,0,0,
STC,Other,Others,Expat Arabs,Male,26,PrepaidData,Data,3,4,75,10,,,,,1,0,0,0,1,0
STC,Other,Others,Expat Arabs,Male,26,PrepaidData,Data,4,4,100,10,,,,,0,0,0,,0,
STC,Other,Others,Nationals,Male,57,PostpaidData,Data,3,5,100,10,,,,,1,,0,0,1,
STC,ABHA,South,Expat Arabs,Male,29,PostpaidData,Data,4,4,100,10,,,,,1,,0,,1,
STC,Other,Others,Nationals,Male,24,PostpaidData,Data,4,5,125,9,,,,,1,1,1,1,1,
STC,Other,Others,Expat Arabs,Male,25,PrepaidData,Data,5,5,150,10,,,,,1,,1,,1,
STC,Other,Others,Nationals,Male,25,PrepaidData,Data,5,4,125,10,,,,,1,1,1,1,1,
STC,AR RIYADH,Central,Expat Arabs,Male,45,PostpaidData,Data,5,5,150,10,,,,,1,,1,0,1,1
STC,Other,Others,Expat Arabs,Male,28,PrepaidData,Data,2,3,25,8,,,,,1,,0,,,
STC,AR RIYADH,Central,Nationals,Male,57,PrepaidData,Data,4,5,125,10,,,,,1,,1,,,
STC,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,27,PostpaidData,Data,1,1,-50,5,,,,,0,1,0,0,0,0
STC,Other,Others,Expat Arabs,Male,18,PostpaidData,Data,4,5,125,8,,,,,1,1,1,1,0,0
STC,AL KHABRA',Central,Expat Arabs,Male,41,PostpaidData,Data,3,3,50,6,,,,,0,0,0,,0,
STC,JEDDAH,Western,Nationals,Female,22,PrepaidData,Data,5,5,150,8,,,,,1,,0,,,
STC,Other,Others,Nationals,Female,43,PostpaidData,Data,3,3,50,7,,,,,0,,1,,1,
STC,JEDDAH,Western,Expat Arabs,Male,25,PrepaidData,Data,4,3,75,10,,,,,1,,1,1,1,1
STC,TABUK,Northern,Nationals,Male,66,PostpaidData,Data,3,,25,8,,,,,0,,0,0,0,
STC,AR RIYADH,Central,Nationals,Female,42,PrepaidData,Data,3,3,50,10,,,,,1,1,1,,1,
STC,UNAYZAH,Central,Nationals,Male,24,PrepaidData,Data,3,2,25,8,,,,,0,,0,,,
STC,JEDDAH,Western,Nationals,Male,39,PrepaidData,Data,3,3,50,7,,,,,0,0,0,,,
STC,HAIL,Northern,Nationals,Male,34,PrepaidData,Data,3,3,50,8,,,,,0,,0,,,
STC,KHAMIS MUSHAYT,South,Nationals,Male,35,PrepaidData,Data,3,3,50,8,,,,,0,,0,,,
STC,JIZAN,South,Nationals,Male,37,PrepaidData,Data,5,2,75,10,,,,,1,,1,,,
STC,Other,Others,Nationals,Female,45,PostpaidData,Data,5,5,150,10,,,,,1,,1,,1,
STC,AR RIYADH,Central,Nationals,Male,34,PrepaidData,Data,2,2,0,2,,,,,1,,0,0,0,0
STC,Other,Others,Nationals,Male,22,PostpaidData,Data,1,1,-50,5,,,,,1,,1,0,1,
STC,JEDDAH,Western,Nationals,Female,25,PostpaidData,Data,4,5,125,10,,,,,1,1,1,,1,
STC,JEDDAH,Western,Expat Arabs,Male,58,PostpaidData,Data,4,3,75,0,,,,,1,1,1,,1,
STC,Other,Others,Nationals,Female,26,PostpaidData,Data,4,4,100,10,,,,,1,,1,1,1,1
STC,HAFAR AL BATIN,Eastern,Nationals,Female,34,PrepaidData,Data,3,2,25,10,,,,,0,,0,1,0,1
STC,Other,Others,Nationals,Male,21,PostpaidData,Data,4,5,125,10,,,,,1,1,1,,1,
STC,JEDDAH,Western,Nationals,Male,22,PostpaidData,Data,5,3,100,5,,,,,1,,0,,,
STC,AL BAHA,South,Nationals,Male,56,PostpaidData,Data,3,4,75,7,,,,,0,1,1,1,1,1
STC,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,30,PostpaidData,Data,3,4,75,9,,,,,1,,1,,,
STC,AR RIYADH,Central,Nationals,Female,22,PostpaidData,Data,3,2,25,7,,,,,0,0,0,,0,
STC,HAFAR AL BATIN,Eastern,Nationals,Male,26,PostpaidData,Data,3,3,50,10,,,,,0,1,1,0,1,
STC,Other,Others,Nationals,Female,38,PrepaidData,Data,3,3,50,6,,,,,1,,1,,1,
STC,Other,Others,Nationals,Female,30,PrepaidData,Data,3,3,50,9,,,,,0,1,0,,,
STC,AT TAIF,Western,Nationals,Female,26,PrepaidData,Data,4,5,125,10,,,,,1,,1,1,1,1
STC,AR RIYADH,Central,Expat Arabs,Male,34,PostpaidData,Data,5,5,150,10,,,,,1,,1,,1,
STC,TABUK,Northern,Nationals,Male,53,PostpaidData,Data,3,3,50,5,,,,,0,,0,,1,
STC,KHAMIS MUSHAYT,South,Nationals,Male,50,PrepaidData,Data,3,3,50,7,,,,,0,,0,0,0,0
STC,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,26,PrepaidData,Data,4,3,75,7,,,,,0,0,1,0,1,0
STC,Other,Others,Nationals,Male,44,PostpaidData,Data,1,1,-50,10,,,,,1,1,0,,,
STC,AR RIYADH,Central,Expat Arabs,Female,30,PrepaidData,Data,3,2,25,5,,,,,0,,,0,1,1
STC,ABHA,South,Nationals,Female,30,PrepaidData,Data,4,4,100,10,,,,,0,0,0,1,0,0
STC,Other,Others,Expat Arabs,Female,44,PostpaidData,Data,2,,0,10,,,,,1,,1,0,,
STC,Other,Others,Nationals,Male,45,PrepaidData,Data,4,4,100,10,,,,,1,0,0,0,0,
STC,TABUK,Northern,Nationals,Female,35,PostpaidData,Data,3,5,100,10,,,,,0,,1,,,
STC,JEDDAH,Western,Nationals,Male,37,PrepaidData,Data,5,5,150,10,,,,,1,,1,,1,1
STC,AR RIYADH,Central,Nationals,Male,50,PostpaidData,Data,5,5,150,7,,,,,0,,0,,0,
STC,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,30,PostpaidData,Data,5,4,125,9,,,,,1,,1,1,,1
STC,AR RIYADH,Central,Expat Arabs,Female,34,PostpaidData,Data,1,2,-25,5,,,,,0,,0,0,,0
STC,ABHA,South,Nationals,Male,33,PrepaidData,Data,3,2,25,10,,,,,1,1,0,,0,
STC,AR RIYADH,Central,Expat Arabs,Male,42,PostpaidData,Data,5,5,150,10,,,,,1,,1,,,
STC,AR RIYADH,Central,Nationals,Female,30,PrepaidData,Data,5,4,125,10,,,,,1,,1,,,1
STC,Other,Others,Nationals,Male,64,PostpaidData,Data,2,1,-25,0,,,,,0,,0,,,
STC,HAFAR AL BATIN,Eastern,Nationals,Male,40,PostpaidData,Data,3,4,75,5,,,,,0,1,0,1,1,0
STC,AR RIYADH,Central,Expat Arabs,Male,52,PostpaidData,Data,5,3,100,9,,,,,1,,1,,,
