Current_connection,City,Region,Nationality,Gender,Exact_Age,Connection,Segment,Performance,Preference,TRIM_Index,Communication,Proposition,Sales_Experience,Opt_inout,Network_Satisfaction,Customer_Support,Billing_Payment,Website_performance,Mobileapp_satisfaction,Performance_SNS_Promotions
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,33,Prepaid,VLV,3,5,100,8,10,,9,10,10,10,,10,
Mobily,Other,Others,Nationals,Male,38,Postpaid,VLV,3,1,0,5,5,,7,5,10,10,8,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,38,Postpaid,LV,5,5,150,,10,,10,10,,10,,,
Mobily,AR RIYADH,Central,Nationals,Male,31,Postpaid,MV,3,3,50,5,5,,5,4,,4,5,,
Mobily,Other,Others,Nationals,Male,30,Postpaid,HV,3,3,50,0,3,,0,5,6,5,,5,
Mobily,JEDDAH,Western,Nationals,Male,24,Prepaid,LV,4,4,100,8,8,,10,8,,8,,10,
Mobily,AR RIYADH,Central,Nationals,Male,22,Prepaid,VLV,4,5,125,8,10,,10,10,10,10,9,10,10
Mobily,Other,Others,Nationals,Male,32,Postpaid,VHV,4,4,100,9,8,,9,9,8,8,7,8,7
Mobily,AL HUFUF,Eastern,Nationals,Male,21,Prepaid,VLV,2,3,25,5,7,,7,7,,4,,4,
Mobily,AR RIYADH,Central,Nationals,Male,29,Postpaid,VHV,5,5,150,10,8,,8,6,,10,,,
Mobily,AT TAIF,Western,Nationals,Male,28,Prepaid,MV,2,2,0,0,3,,10,6,,5,10,4,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,20,Prepaid,LV,5,3,100,10,5,,5,10,,10,,,
Mobily,AL QATIF,Eastern,Nationals,Female,26,Postpaid,VLV,1,1,-50,0,10,,4,0,,9,5,,4
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,22,Prepaid,MV,5,4,125,7,9,,9,8,,,8,8,8
Mobily,JEDDAH,Western,Nationals,Male,18,Prepaid,VLV,5,5,150,10,10,,10,10,10,10,10,10,10
Mobily,AT TAIF,Western,Nationals,Male,32,Postpaid,HV,2,1,-25,2,1,,0,3,,4,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,27,Prepaid,LV,4,3,75,10,8,,10,8,10,2,7,8,
Mobily,JEDDAH,Western,Nationals,Male,22,Prepaid,VLV,2,1,-25,5,0,,2,5,,5,,,
Mobily,Other,Others,Nationals,Male,26,Prepaid,VLV,3,3,50,10,5,,10,2,,10,,,
Mobily,JEDDAH,Western,Nationals,Male,25,Prepaid,LV,4,5,125,10,10,,7,8,8,10,9,9,
Mobily,JEDDAH,Western,Nationals,Female,45,Prepaid,VLV,4,5,125,10,8,,10,8,,10,,10,
Mobily,JEDDAH,Western,Nationals,Female,38,Prepaid,VLV,5,4,125,10,10,,10,10,,10,10,,
Mobily,AL KHUBAR,Eastern,Nationals,Male,22,Prepaid,VLV,5,2,75,5,10,,,10,,3,,1,
Mobily,Other,Others,Nationals,Male,25,Postpaid,VHV,1,1,-50,10,0,5,5,0,5,0,8,,
Mobily,JEDDAH,Western,Nationals,Male,30,Prepaid,VLV,5,5,150,9,10,,9,10,10,8,7,8,
Mobily,Other,Others,Nationals,Male,37,Postpaid,MV,5,4,125,0,8,,10,6,10,7,,,
Mobily,HAIL,Northern,Nationals,Female,37,Postpaid,HV,3,3,50,5,3,,5,5,,5,,,
Mobily,AR RIYADH,Central,Nationals,Male,38,Postpaid,HV,4,4,100,9,10,,10,9,,9,,,
Mobily,JEDDAH,Western,Nationals,Female,29,Prepaid,LV,5,2,75,8,9,,9,9,,8,,,
Mobily,AR RIYADH,Central,Nationals,Male,25,Postpaid,HV,3,3,50,9,8,,,4,10,,7,,
Mobily,AD DAMMAM,Eastern,Nationals,Female,28,Prepaid,HV,4,4,100,,10,,10,10,,10,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,31,Postpaid,LV,4,3,75,10,10,,10,8,10,10,10,10,10
Mobily,AR RIYADH,Central,Nationals,Male,23,Prepaid,VLV,4,5,125,5,5,,5,5,,5,,,
Mobily,YANBU AL BAHAR,Northern,Nationals,Male,45,Prepaid,HV,4,5,125,5,8,,,10,10,10,,,
Mobily,Other,Others,Nationals,Male,30,Postpaid,VLV,2,2,0,2,4,,7,6,,3,,,1
Mobily,KHAMIS MUSHAYT,South,Nationals,Female,44,Postpaid,HV,3,2,25,5,3,,8,2,10,4,9,5,2
Mobily,JEDDAH,Western,Nationals,Male,24,Prepaid,VLV,5,2,75,10,10,,8,10,,8,,,
Mobily,Other,Others,Nationals,Male,54,Postpaid,VHV,5,5,150,10,10,,10,10,10,10,,,
Mobily,JEDDAH,Western,Nationals,Male,28,Prepaid,LV,5,4,125,10,10,,10,10,10,10,10,10,
Mobily,HAIL,Northern,Nationals,Female,32,Postpaid,MV,4,5,125,10,8,,8,10,8,8,10,10,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,25,Prepaid,VLV,4,4,100,,6,,8,4,8,,,10,
Mobily,JEDDAH,Western,Nationals,Female,26,Postpaid,VLV,4,4,100,9,8,,8,10,,7,,,
Mobily,JEDDAH,Western,Nationals,Female,32,Prepaid,LV,1,3,0,4,10,,10,0,,7,,10,
Mobily,Other,Others,Nationals,Male,35,Prepaid,VLV,4,5,125,10,10,,10,10,10,10,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,29,Prepaid,LV,3,5,100,10,10,,0,10,10,0,,10,
Mobily,NAJRAN,South,Nationals,Male,46,Postpaid,VHV,5,5,150,9,10,,10,10,10,,,10,
Mobily,TABUK,Northern,Nationals,Female,17,Prepaid,VLV,5,5,150,10,10,,10,9,,9,,10,
Mobily,AD DAMMAM,Eastern,Nationals,Male,50,Postpaid,VHV,4,4,100,7,5,,7,7,,8,,5,
Mobily,HAFAR AL BATIN,Eastern,Nationals,Male,45,Prepaid,LV,5,5,150,,10,,10,10,10,10,,,
Mobily,AL KHUBAR,Eastern,Nationals,Male,27,Prepaid,LV,4,3,75,0,8,,10,10,,9,5,5,
Mobily,Other,Others,Nationals,Female,32,Postpaid,MV,4,1,25,9,5,10,9,10,10,10,,9,
Mobily,AR RIYADH,Central,Nationals,Female,29,Prepaid,VLV,3,3,50,,9,,9,4,,,,7,
Mobily,AL HUFUF,Eastern,Nationals,Male,30,Prepaid,VLV,4,4,100,8,7,,7,8,,3,,,
Mobily,AD DAMMAM,Eastern,Nationals,Female,35,Prepaid,LV,4,2,50,10,10,,10,10,10,10,10,,
Mobily,JEDDAH,Western,Nationals,Female,24,Prepaid,VLV,4,4,100,8,8,,8,6,,8,,,
Mobily,Other,Others,Nationals,Female,30,Prepaid,LV,3,2,25,1,9,,1,0,,1,,,
Mobily,AR RIYADH,Central,Nationals,Male,24,Postpaid,HV,3,3,50,0,0,,4,4,,2,6,6,
Mobily,AR RIYADH,Central,Nationals,Female,20,Postpaid,VLV,4,4,100,9,9,,10,9,,9,,,9
Mobily,JEDDAH,Western,Nationals,Male,52,Prepaid,VLV,2,3,25,5,5,,6,8,10,2,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,30,Prepaid,LV,3,3,50,5,8,,7,0,,3,7,,10
Mobily,AL JUBAIL,Eastern,Nationals,Female,23,Postpaid,VHV,5,5,150,8,8,,8,9,10,8,10,10,
Mobily,AT TAIF,Western,Nationals,Female,50,Postpaid,LV,4,3,75,10,10,,10,10,,10,,10,10
Mobily,Other,Others,Nationals,Male,25,Prepaid,MV,3,1,0,0,0,,10,10,,0,,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,30,Postpaid,VHV,5,5,150,10,10,,10,10,10,10,10,10,10
Mobily,JEDDAH,Western,Nationals,Female,33,Prepaid,LV,4,4,100,9,10,,9,7,,8,,,
Mobily,Other,Others,Nationals,Female,57,Postpaid,VLV,3,3,50,7,8,,9,10,,,,,
Mobily,JEDDAH,Western,Nationals,Male,20,Prepaid,LV,5,5,150,10,10,,10,10,,10,,,
Mobily,Other,Others,Nationals,Male,50,Postpaid,VHV,4,1,25,0,10,,8,8,,10,,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,30,Prepaid,VLV,5,5,150,10,10,,10,5,10,10,10,10,
Mobily,JEDDAH,Western,Nationals,Male,38,Postpaid,VLV,1,,-25,,0,,0,0,,0,1,,1
Mobily,JEDDAH,Western,Nationals,Male,30,Postpaid,HV,1,1,-50,0,0,,,0,10,5,10,,
Mobily,HAIL,Northern,Nationals,Male,20,Postpaid,MV,4,3,75,6,3,,,7,0,8,,,
Mobily,AR RIYADH,Central,Nationals,Male,27,Prepaid,VLV,4,4,100,5,6,,10,8,,9,,,
Mobily,JEDDAH,Western,Nationals,Male,45,Postpaid,LV,5,4,125,5,8,,5,3,7,6,,,
Mobily,Other,Others,Nationals,Male,24,Postpaid,HV,4,3,75,0,10,,10,7,,7,,,
Mobily,SAFWA,Eastern,Nationals,Female,31,Prepaid,LV,3,1,0,7,9,,8,7,,9,,,
Mobily,ABHA,South,Nationals,Female,17,Postpaid,VLV,4,4,100,10,10,,9,10,,5,10,9,8
Mobily,JEDDAH,Western,Nationals,Male,22,Prepaid,VLV,1,1,-50,0,0,,3,2,3,0,2,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,50,Prepaid,LV,5,2,75,8,6,,8,4,,8,,,
Mobily,AR RIYADH,Central,Nationals,Male,30,Postpaid,VLV,2,1,-25,0,0,,0,7,6,2,,3,
Mobily,AR RIYADH,Central,Nationals,Male,36,Postpaid,HV,4,4,100,6,7,,7,9,,8,8,8,9
Mobily,AR RIYADH,Central,Nationals,Male,17,Prepaid,VLV,4,4,100,7,9,,7,10,10,10,6,8,8
Mobily,AR RIYADH,Central,Nationals,Male,,Prepaid,VLV,5,3,100,10,10,,10,8,,5,10,10,10
Mobily,AD DAMMAM,Eastern,Nationals,Female,28,Postpaid,VLV,5,5,150,8,9,,10,8,,10,7,,
Mobily,AR RIYADH,Central,Nationals,Male,34,Postpaid,VHV,2,2,0,0,3,,3,3,,0,3,,
Mobily,YANBU AN NAKHL,Northern,Nationals,Male,35,Prepaid,VLV,5,5,150,5,10,,10,10,10,6,,,
Mobily,JEDDAH,Western,Nationals,Male,18,Prepaid,VLV,5,1,50,10,10,,10,10,,0,10,10,
Mobily,AR RIYADH,Central,Nationals,Male,26,Postpaid,VLV,4,3,75,10,10,,10,10,,10,,10,
Mobily,TABUK,Northern,Nationals,Male,62,Prepaid,VLV,5,4,125,10,9,,10,10,,7,,9,
Mobily,AR RIYADH,Central,Nationals,Female,24,Postpaid,HV,3,3,50,8,7,,8,6,,9,7,9,
Mobily,TABUK,Northern,Nationals,Male,48,Postpaid,VLV,5,5,150,10,9,,9,10,,10,,,
Mobily,AR RIYADH,Central,Nationals,Male,43,Postpaid,HV,4,4,100,7,7,,6,8,8,7,7,9,
Mobily,Other,Others,Nationals,Male,44,Prepaid,VLV,5,5,150,10,10,,10,10,,10,,,
Mobily,ABHA,South,Nationals,Male,33,Postpaid,MV,5,5,150,10,10,,10,1,10,10,,1,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,45,Prepaid,VLV,2,1,-25,5,5,,5,5,,4,,,
Mobily,Other,Others,Nationals,Male,45,Prepaid,LV,4,4,100,0,10,,10,10,9,9,,,
Mobily,AD DAMMAM,Eastern,Nationals,Female,20,Postpaid,VLV,5,5,150,9,8,,10,8,,9,,,
Mobily,AT TAIF,Western,Nationals,Male,50,Prepaid,LV,2,1,-25,0,0,,7,0,5,0,,,
Mobily,HAIL,Northern,Nationals,Male,35,Postpaid,LV,4,2,50,9,10,,10,5,10,10,10,10,10
Mobily,Other,Others,Nationals,Male,15,Prepaid,VLV,5,5,150,10,10,,10,10,,9,10,10,
Mobily,AL JUBAIL,Eastern,Nationals,Male,23,Postpaid,MV,3,3,50,6,7,,6,7,,7,6,9,
Mobily,ABHA,South,Nationals,Male,25,Prepaid,LV,3,5,100,5,,,10,10,,10,,,
Mobily,AR RIYADH,Central,Nationals,Male,29,Prepaid,VLV,4,5,125,10,10,,10,10,,10,10,10,
Mobily,JEDDAH,Western,Nationals,Female,28,Prepaid,LV,3,1,0,9,8,,6,7,,6,,,
Mobily,AT TAIF,Western,Nationals,Male,25,Postpaid,VHV,3,2,25,10,7,,8,7,10,8,,,
Virgin,AL MADINAH AL MUNAWWARAH,Northern,Expat Asians,Male,27,Prepaid,HV,3,1,0,0,8,,5,8,,5,,,
Virgin,AR RIYADH,Central,Expat Arabs,Female,19,Prepaid,VLV,5,5,150,9,9,,8,10,,9,,,
Friendi,AR RIYADH,Central,Nationals,Male,27,Prepaid,VLV,5,4,125,8,9,,9,10,,8,,,
Friendi,AL KHUBAR,Eastern,Expat Asians,Male,36,Prepaid,VLV,4,5,125,9,9,,9,9,,9,,,
Lebara,AL MADINAH AL MUNAWWARAH,Northern,Expat Asians,Male,27,Prepaid,VLV,4,4,100,10,2,,8,10,,4,8,,
Lebara,AR RIYADH,Central,Expat Arabs,Male,27,Prepaid,VLV,5,5,150,10,10,,10,10,,10,,,
Lebara,BURAYDAH,Central,Expat Arabs,Male,34,Prepaid,VLV,5,3,100,10,10,,,10,,10,,,
Lebara,YANBU AL BAHAR,Northern,Expat Asians,Male,26,Prepaid,LV,1,1,-50,4,6,,7,0,,10,,,
Lebara,KHAMIS MUSHAYT,South,Expat Arabs,Male,22,Prepaid,LV,4,2,50,6,7,,6,7,,6,,,
Lebara,MAKKAH AL MUKARRAMAH,Western,Expat Arabs,Male,31,Prepaid,VLV,3,3,50,10,10,,10,10,,10,,,
Lebara,AD DAMMAM,Eastern,Expat Arabs,Male,48,Prepaid,VLV,4,5,125,10,7,,10,6,,9,,,
Lebara,AR RIYADH,Central,Expat Arabs,Male,42,Prepaid,VLV,4,3,75,6,5,,4,5,,8,,,
Lebara,AR RIYADH,Central,Expat Arabs,Male,50,Prepaid,LV,5,5,150,10,10,,10,10,10,10,10,10,
Lebara,Other,Others,Expat Arabs,Male,30,Prepaid,VLV,5,4,125,10,10,,10,10,,10,,,
Lebara,JEDDAH,Western,Expat Arabs,Male,35,Prepaid,LV,5,5,150,10,10,,10,10,,10,,10,
Friendi,AR RIYADH,Central,Expat Arabs,Female,52,Prepaid,VLV,3,3,50,,,,7,6,,,,,
Lebara,AR RIYADH,Central,Expat Arabs,Male,35,Prepaid,LV,5,5,150,10,10,,10,10,,10,,,10
Lebara,AD DAMMAM,Eastern,Expat Arabs,Male,32,Prepaid,MV,5,5,150,10,10,,10,10,,10,,,
Lebara,AR RIYADH,Central,Expat Arabs,Female,15,Prepaid,MV,4,5,125,10,10,,10,10,,10,,,
Friendi,AR RIYADH,Central,Expat Arabs,Male,40,Prepaid,VLV,3,4,75,10,5,,10,10,10,10,,,
Lebara,AR RIYADH,Central,Nationals,Female,20,Prepaid,LV,5,5,150,10,10,,7,8,,8,,,
Lebara,JEDDAH,Western,Expat Arabs,Male,29,Prepaid,MV,5,5,150,10,8,,8,10,10,10,,,
Lebara,AT TAIF,Western,Expat Arabs,Male,31,Prepaid,VLV,4,5,125,10,10,,10,10,,10,,,10
Lebara,AR RIYADH,Central,Expat Arabs,Male,25,Prepaid,VLV,5,5,150,10,8,,5,4,10,5,10,10,
Lebara,AR RIYADH,Central,Nationals,Female,18,Prepaid,VLV,5,5,150,10,9,,10,9,,10,,,
Virgin,JEDDAH,Western,Expat Arabs,Female,29,Prepaid,VLV,5,5,150,9,9,,9,8,,9,,,
Lebara,ABHA,South,Nationals,Female,19,Prepaid,VLV,5,4,125,10,10,,10,9,,10,,,8
Friendi,AL KHARJ,Central,Expat Asians,Male,50,Prepaid,VLV,4,3,75,10,10,,10,10,10,10,,,
Friendi,AL KHARJ,Central,Expat Asians,Male,33,Prepaid,VLV,5,4,125,10,10,,10,10,,10,,,
Lebara,TABUK,Northern,Expat Asians,Male,23,Prepaid,VLV,5,4,125,10,10,,,10,,10,,,
Lebara,NAJRAN,South,Expat Asians,Male,26,Prepaid,LV,1,2,-25,5,5,,3,4,,4,,3,4
Friendi,JEDDAH,Western,Expat Asians,Male,31,Prepaid,LV,4,4,100,8,8,,8,8,,8,8,,
Lebara,HAIL,Northern,Expat Asians,Male,28,Prepaid,VLV,5,3,100,5,9,,6,9,,8,,,
Friendi,JEDDAH,Western,Expat Asians,Male,35,Prepaid,LV,5,5,150,10,10,,10,10,,10,,,10
STC,Other,Others,Nationals,Male,31,Postpaid,HV,5,5,150,9,10,,10,10,9,9,10,10,
STC,Other,Others,Nationals,Female,22,Prepaid,LV,2,5,75,10,10,,10,10,,10,,,
STC,AR RIYADH,Central,Expat Arabs,Male,35,Prepaid,MV,5,4,125,,10,,8,9,,7,,10,
STC,AR RIYADH,Central,Expat Arabs,Male,28,Prepaid,LV,5,5,150,5,9,,7,10,10,10,,,
STC,Other,Others,Expat Arabs,Male,40,Prepaid,VLV,2,4,50,10,1,,10,5,10,10,10,10,10
STC,Other,Others,Nationals,Male,18,Prepaid,MV,4,4,100,10,10,,10,9,,8,10,,10
STC,AR RIYADH,Central,Nationals,Male,35,Postpaid,VHV,4,5,125,6,1,,8,6,,5,9,6,7
STC,AR RIYADH,Central,Nationals,Male,35,Prepaid,MV,3,4,75,10,5,,10,10,,10,,9,
STC,AR RIYADH,Central,Nationals,Female,55,Prepaid,VHV,5,4,125,10,7,,10,10,,10,,,
STC,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,42,Prepaid,LV,3,3,50,10,8,,10,10,,10,,,
STC,JIZAN,South,Nationals,Male,35,Prepaid,HV,5,2,75,8,8,,9,10,10,10,9,10,9
STC,AL KHARJ,Central,Expat Arabs,Male,31,Prepaid,VLV,5,5,150,10,10,,10,10,,10,,,
STC,AR RIYADH,Central,Nationals,Male,26,Prepaid,MV,4,5,125,7,5,,6,9,,5,,8,
STC,JEDDAH,Western,Expat Arabs,Male,30,Postpaid,HV,3,4,75,3,2,,0,3,8,0,5,8,
STC,Other,Others,Nationals,Male,60,Postpaid,VHV,4,5,125,8,10,,7,6,,10,,,
STC,AL KHUBAR,Eastern,Nationals,Male,48,Postpaid,VHV,5,4,125,10,7,,10,8,8,10,10,8,10
STC,Other,Others,Expat Asians,Male,38,Postpaid,VHV,5,5,150,10,9,,10,10,10,9,9,9,9
STC,ABHA,South,Nationals,Male,32,Prepaid,VHV,1,2,-25,6,7,,2,8,,0,,,
STC,KHAMIS MUSHAYT,South,Expat Arabs,Male,21,Postpaid,LV,5,5,150,10,10,,10,10,10,10,,,
STC,AL KHUBAR,Eastern,Nationals,Male,30,Prepaid,LV,5,4,125,8,8,10,8,8,8,5,,10,
STC,JEDDAH,Western,Nationals,Male,30,Postpaid,LV,2,1,-25,0,0,,5,10,,3,,,
STC,AR RIYADH,Central,Expat Arabs,Male,46,Prepaid,VLV,4,3,75,8,7,,9,8,,8,,,
STC,JEDDAH,Western,Expat Arabs,Male,60,Prepaid,LV,5,5,150,8,10,,10,9,10,10,,,
STC,JEDDAH,Western,Nationals,Male,38,Prepaid,LV,2,1,-25,,10,,8,5,8,,8,7,
STC,JEDDAH,Western,Nationals,Female,30,Postpaid,MV,4,4,100,10,10,,8,10,10,10,,,10
STC,YANBU AN NAKHL,Northern,Nationals,Female,35,Prepaid,LV,5,4,125,10,10,,10,10,,,,,
STC,AD DAMMAM,Eastern,Expat Arabs,Male,54,Postpaid,HV,5,5,150,,10,,10,10,,10,,10,
STC,AR RIYADH,Central,Expat Arabs,Female,49,Postpaid,HV,3,3,50,8,8,,9,8,,9,10,9,
STC,AD DAMMAM,Eastern,Expat Arabs,Female,20,Prepaid,LV,4,3,75,10,5,,10,10,,9,10,,
STC,KHAMIS MUSHAYT,South,Expat Arabs,Male,45,Prepaid,VHV,5,5,150,10,10,,10,10,,10,,,
STC,AR RIYADH,Central,Expat Arabs,Female,50,Postpaid,MV,5,5,150,10,10,,10,10,,10,,,
STC,AD DAMMAM,Eastern,Nationals,Female,24,Prepaid,LV,3,2,25,10,7,,4,4,,6,,,10
STC,AL KHUBAR,Eastern,Nationals,Female,54,Postpaid,VHV,2,4,50,10,8,,,6,,5,,,8
STC,AR RIYADH,Central,Expat Arabs,Male,20,Prepaid,VLV,5,3,100,5,8,,10,10,,5,,,
STC,Other,Others,Nationals,Male,48,Prepaid,HV,5,4,125,10,10,,10,9,,10,,,
STC,Other,Others,Nationals,Female,41,Postpaid,VHV,5,5,150,10,9,9,10,9,10,10,,,
STC,BURAYDAH,Central,Nationals,Male,43,Postpaid,VHV,5,4,125,8,8,,9,7,,9,,,
STC,AR RIYADH,Central,Expat Arabs,Female,40,Prepaid,VLV,3,3,50,,9,,8,8,,3,,,
STC,AL KHARJ,Central,Nationals,Female,29,Prepaid,LV,1,,-25,2,8,,8,0,,0,,10,
STC,JEDDAH,Western,Nationals,Male,45,Postpaid,VHV,3,2,25,8,6,,8,8,,6,,5,
STC,JIZAN,South,Nationals,Male,23,Prepaid,LV,5,3,100,10,10,,10,5,10,10,10,10,10
STC,AR RIYADH,Central,Expat Arabs,Male,30,Postpaid,MV,5,5,150,10,10,,10,10,,10,,,
STC,Other,Others,Expat Arabs,Female,33,Prepaid,VLV,5,4,125,10,10,,10,10,,10,,10,
STC,JEDDAH,Western,Expat Arabs,Female,33,Postpaid,HV,5,3,100,10,8,,10,10,10,10,10,10,10
STC,AR RIYADH,Central,Nationals,Female,20,Prepaid,HV,5,5,150,8,10,,6,6,,10,,,
STC,Other,Others,Nationals,Female,17,Prepaid,MV,5,5,150,10,10,,10,10,10,10,10,,10
STC,AR RIYADH,Central,Nationals,Female,20,Prepaid,LV,5,5,150,10,8,,8,8,,8,,,
STC,AR RIYADH,Central,Nationals,Female,20,Prepaid,MV,5,5,150,8,10,,10,7,,8,,,
STC,JIZAN,South,Expat Arabs,Male,46,Prepaid,VHV,3,,25,10,5,,8,8,,8,,,
STC,JEDDAH,Western,Expat Arabs,Male,37,Prepaid,LV,1,2,-25,5,0,,0,10,10,10,,,
STC,Other,Others,Expat Arabs,Male,39,Prepaid,LV,5,5,150,10,9,,10,10,,10,10,,
STC,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,44,Postpaid,VHV,4,4,100,8,8,,8,8,,9,,9,
STC,Other,Others,Nationals,Male,32,Prepaid,LV,5,5,150,8,5,,10,10,,,,10,
STC,AR RIYADH,Central,Nationals,Female,32,Postpaid,HV,5,5,150,10,10,,10,10,,,8,,6
STC,KHAMIS MUSHAYT,South,Nationals,Male,17,Postpaid,VHV,3,5,100,10,10,,10,10,,10,,,
STC,AR RIYADH,Central,Expat Arabs,Male,50,Prepaid,MV,3,2,25,5,2,,5,10,5,10,,,
STC,JIZAN,South,Nationals,Male,40,Prepaid,MV,1,1,-50,1,9,,2,0,,0,,,
STC,AR RIYADH,Central,Nationals,Male,50,Prepaid,LV,3,2,25,5,8,,7,6,9,8,,9,
STC,AR RIYADH,Central,Expat Arabs,Female,17,Prepaid,LV,5,5,150,10,10,,10,10,,10,,10,
STC,JIZAN,South,Nationals,Female,33,Prepaid,LV,4,4,100,9,9,,8,10,,9,,,
STC,ABHA,South,Nationals,Female,24,Prepaid,LV,5,5,150,10,10,,10,10,,10,10,10,
STC,HAIL,Northern,Nationals,Male,19,Prepaid,LV,5,5,150,10,10,10,10,10,10,10,10,,
STC,ADH DHAHRAN,Eastern,Expat Arabs,Male,24,Prepaid,VLV,2,3,25,4,10,,10,10,,10,,10,
STC,AR RIYADH,Central,Nationals,Female,22,Postpaid,LV,4,5,125,10,10,10,10,10,10,10,10,10,10
STC,Other,Others,Expat Arabs,Male,20,Prepaid,LV,5,3,100,0,6,,1,8,,7,4,10,10
STC,AR RIYADH,Central,Expat Arabs,Male,40,Prepaid,LV,4,4,100,10,10,,10,10,,10,,,10
STC,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,36,Postpaid,VHV,4,5,125,5,10,,8,10,,8,,10,
STC,Other,Others,Expat Arabs,Male,33,Prepaid,LV,2,5,75,10,10,,10,10,,10,,,
STC,AR RIYADH,Central,Nationals,Male,23,Prepaid,LV,5,5,150,10,9,10,10,10,9,8,9,8,10
STC,JIZAN,South,Expat Arabs,Male,48,Prepaid,HV,5,5,150,10,8,,10,10,,10,10,,
STC,AR RIYADH,Central,Nationals,Male,70,Prepaid,VLV,4,5,125,5,3,,8,,,4,,,
STC,AR RIYADH,Central,Expat Arabs,Male,48,Prepaid,VHV,5,5,150,10,10,,10,10,10,10,,10,
STC,JEDDAH,Western,Expat Arabs,Male,36,Prepaid,MV,4,4,100,0,10,,10,10,,10,,,
STC,AL KHARJ,Central,Nationals,Male,24,Postpaid,MV,4,5,125,7,9,,6,7,9,8,,10,
STC,AL WAJH,Northern,Nationals,Female,24,Postpaid,LV,5,4,125,10,9,,10,10,9,10,10,10,
STC,JEDDAH,Western,Expat Arabs,Male,42,Prepaid,VLV,4,4,100,10,10,,10,10,,10,10,10,10
STC,Other,Others,Nationals,Male,35,Prepaid,LV,2,5,75,5,7,,5,10,,4,,,8
STC,JEDDAH,Western,Expat Arabs,Male,57,Postpaid,HV,2,5,75,10,10,,10,10,,10,,,
STC,AR RIYADH,Central,Expat Arabs,Male,39,Postpaid,HV,4,4,100,10,7,,10,10,,10,,10,
STC,JEDDAH,Western,Nationals,Male,36,Prepaid,HV,4,4,100,8,8,,10,9,,9,,8,
STC,JEDDAH,Western,Nationals,Male,30,Postpaid,VLV,4,3,75,10,6,,8,9,,8,,8,
STC,AT TAIF,Western,Nationals,Female,40,Postpaid,VHV,2,3,25,5,5,,2,0,,2,5,,5
STC,JEDDAH,Western,Nationals,Male,47,Postpaid,VHV,5,3,100,10,10,,9,10,10,9,,10,
STC,Other,Others,Expat Arabs,Male,39,Prepaid,VLV,2,1,-25,,3,,5,5,,,,,
STC,AL MADINAH AL MUNAWWARAH,Northern,Expat Arabs,Male,58,Postpaid,LV,4,3,75,10,5,,5,10,10,10,8,8,
STC,JEDDAH,Western,Expat Arabs,Male,23,Prepaid,MV,5,5,150,10,10,,10,10,10,10,,,10
STC,AR RIYADH,Central,Expat Arabs,Male,57,Postpaid,HV,3,5,100,8,7,,8,8,,9,8,8,
STC,JEDDAH,Western,Nationals,Male,52,Postpaid,HV,5,5,150,10,10,10,10,10,10,10,10,5,10
STC,JIZAN,South,Expat Arabs,Male,29,Prepaid,LV,3,2,25,5,4,,7,10,,4,8,7,
STC,BURAYDAH,Central,Expat Arabs,Male,28,Prepaid,HV,4,5,125,5,6,,10,6,,8,,,7
STC,AD DAMMAM,Eastern,Nationals,Male,50,Prepaid,VLV,4,4,100,10,8,,9,10,10,10,10,9,
STC,Other,Others,Expat Arabs,Male,53,Prepaid,LV,4,5,125,7,10,,7,10,,9,7,9,
STC,JEDDAH,Western,Expat Arabs,Male,27,Prepaid,VLV,5,4,125,10,10,,10,10,10,10,,,
STC,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,35,Prepaid,LV,5,5,150,10,10,,10,10,10,10,,10,
STC,AR RIYADH,Central,Nationals,Male,55,Postpaid,HV,1,1,-50,0,2,,2,0,,0,,5,
STC,Other,Others,Nationals,Male,27,Postpaid,MV,5,5,150,,10,,10,10,,10,,,
STC,AR RIYADH,Central,Expat Arabs,Male,38,Prepaid,MV,3,3,50,7,8,,8,7,10,8,,8,
STC,KHAMIS MUSHAYT,South,Nationals,Male,52,Prepaid,LV,3,3,50,5,10,,10,10,,10,10,10,
STC,AR RIYADH,Central,Expat Arabs,Male,57,Postpaid,VHV,5,4,125,10,,,10,10,,10,,,
STC,AR RIYADH,Central,Expat Arabs,Male,49,Prepaid,VLV,3,4,75,8,8,,8,5,,7,,,
